ticker,company,target_from,target_to,action,rating_from,rating_to,time,rating_from_score,rating_to_score,rating_delta,rating_magnitude,target_delta,target_growth,year,month,day,weekday,weekday_num,quarter,date,rsi,stoch,willr,roc,mom,rvi,cci,ema,sma,wma,hma,tema,dema,vwma,kama,swma,fwma,hwma,zlma,macd,macd_signal,macd_hist,adx,aroon,psar,supertrend,atr,natr,mfi,obv,ad,cmf,vwap,pvt,eom,nvi
SENS,Senseonics,1.5,1.5,initiated by,Overweight,Overweight,2025-08-28 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,28,Thursday,3,3,2025-08-28 00:30:08,43.312750123241464,45.60225587391791,-58.823536011587706,-4.3659052109181635,-0.4200000762939453,40.771139943735164,-2158.3929872353388,9.450401348246722,9.421999979019166,9.264761938367572,8.965537827727081,8.934902706146984,9.049394257622286,9.403790709952329,9.628145506802092,9.063333447774252,9.189599131353152,8.512995694971716,8.966943270576056,-0.2984684755553264,-0.3123976260217974,0.013929150466471,19.045835257046104,57.14285714285714,8.602214377868652,10.25957162841401,0.5330443846443506,5.528407530418274,46.6470564954848,-386365.0,-5351117.5212187655,-0.0267424173354028,9.233333269755043,1841372.770853973,2.4732957952985863,1002.3189814731712
LKFN,Lakeland Financial,65.0,68.0,reiterated by,Market Perform,Market Perform,2025-07-29 00:30:08,0.0,0.0,0.0,0.0,3.0,0.0461538461538461,2025,7,29,Tuesday,1,3,2025-07-29 00:30:08,61.260954308692185,77.14287197115385,-43.82318902127399,3.025579114027307,1.9277915954589844,46.799605144827034,-5480.446197952542,63.858603479869984,64.24677848815918,64.56307422092983,64.9096195899666,65.8937873861058,65.58335463219575,64.3114943145867,64.18789353069552,64.33855489095052,65.54439296862421,67.0445384696048,65.36589075253902,1.275434913743915,1.2125056168338764,0.0629292969100385,33.65452331641716,35.71428571428571,63.224353242981245,61.77580115984152,1.8001282450632663,2.8727260344561314,56.30586413236481,-1050000.0,1110932.746204953,0.0440367319058996,66.23929259727552,3680756.012478223,178.34673691492412,1015.856803589449
BLK,BlackRock,0.0,0.0,initiated by,Outperform,Outperform,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4,2025-10-06 00:30:13,64.1274838596895,77.74457588507941,-7.239661847256651,3.789797667168896,43.06005859375,65.4328998235116,-3532.162006950526,1145.121054369775,1139.7295043945314,1149.8456641787575,1166.9755432498814,1168.3034333842436,1161.039379870616,1142.6056617984798,1144.209382512127,1156.9693318684897,1165.9122545980044,1169.6973296453036,1166.3264878327209,12.977529073043115,9.83453448425051,3.1429945887926056,18.490734889927666,0.0,1138.3604542526132,1114.7725389465377,20.902786273531113,1.8579192761866457,53.44738211975046,3876700.0,5588593.129902516,0.1373965153420389,1174.0,3625587.075282203,10964.444377451937,1001.9871268829836
DOCN,DigitalOcean,38.0,40.0,target raised by,Overweight,Overweight,2025-08-07 00:30:08,2.0,2.0,0.0,0.0,2.0,0.0526315789473684,2025,8,7,Thursday,3,3,2025-08-07 00:30:08,65.57706227893311,88.20091072919962,-25.929046965391137,19.450250885367485,5.590002059936523,55.51565937004327,-1182.027456459476,30.02585583742795,29.400500106811528,30.04023837134952,30.804801031170463,32.2085371189756,31.17286811717268,30.89608386892052,30.11896692424668,29.04733346303304,33.21312088732124,32.05615252499696,31.236502856591077,1.0324986415786626,0.2687826267392657,0.7637160148393969,17.611982373526196,71.42857142857143,26.204223474121093,29.176689122170693,1.879079376472241,7.074463699535177,67.1396132998776,15699700.0,-2464919.7236602316,0.0469441363301785,35.060001373291016,295425055.058906,13.32466856763906,1014.2635376587676
OTLK,Oncobiologics,21.0,8.0,target lowered by,Buy,Buy,2025-09-23 00:30:08,2.0,2.0,0.0,0.0,-13.0,-0.6190476190476191,2025,9,23,Tuesday,1,3,2025-09-23 00:30:08,34.98588497636192,39.98202435553625,-59.029652583692304,4.859613038406633,0.0450000166893005,63.40301244659386,-248.7199245468228,1.214340097043456,1.1321500033140182,1.0099047618252892,0.9792403005805363,0.7899898611054599,0.867571418500465,1.1931289190149938,1.0928734531225717,1.0251999974250794,0.9808394174667348,0.4584024435818608,0.9172728660738502,-0.2507650910973462,-0.2681186635577484,0.0173535724604022,20.185190761582888,7.14285714285714,2.178479905319214,1.3141080868793185,0.1783216746548784,12.777416679664142,40.756402324775614,-62235100.0,-10883732.363079406,-0.0940826272731516,0.965000013510386,-3664836152.150024,-0.0026611673499563,985.1952619391984
VERA,Vera Therapeutics,56.0,53.0,target lowered by,Overweight,Overweight,2025-08-08 00:30:10,2.0,2.0,0.0,0.0,-3.0,-0.0535714285714285,2025,8,8,Friday,4,3,2025-08-08 00:30:10,35.730051411808354,10.718098778180618,-82.9003056533481,-9.261800091143456,-2.019998550415039,53.95684425744819,-1144.2521595246276,21.2371789240657,21.651000118255617,20.91776202065604,19.609013188349735,19.60280285161082,20.209640140206982,21.3197541063347,20.551969111376906,20.509333610534668,19.918731443468698,19.10961337300406,19.807326306577703,-0.8371752546652544,-0.6097814622061031,-0.2273937924591513,19.79555497357061,92.85714285714286,20.13575448046875,22.47305621138368,1.0401633310550158,4.911741060753114,39.59847311490487,-11515500.0,6864284.359335164,-0.1815419261723836,19.63666725158691,525310469.7807413,-22.029774782302585,989.2779090111726
MAR,Marriott International,276.0,262.0,target lowered by,Equal Weight,Equal Weight,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,-14.0,-0.0507246376811594,2025,10,6,Monday,0,4,2025-10-06 00:30:13,57.98259810138047,79.43663857293447,-7.71792253042114,2.9685710551697944,7.839996337890625,71.70720340922351,-8603.042072543736,265.4419009693831,264.8215026855469,264.9870495024182,264.56201504001365,266.25373765808564,265.3215170753077,265.17604150320057,266.10876567718594,263.82933451334634,267.8617505082702,265.6092814129478,265.2955999078799,0.0150766196900917,-0.8197198414832445,0.8347964611733363,9.083921602861542,78.57142857142857,258.287607421875,255.64494781796503,5.088188103108378,1.85147715298273,56.265960341140946,-2917800.0,-2475339.8728012536,0.0420634525464522,270.98000081380206,-7986592.5818953235,62.63581301450351,1008.6045733279568
THRM,Gentherm,37.0,38.0,target raised by,Neutral,Neutral,2025-07-29 00:30:08,0.0,0.0,0.0,0.0,1.0,0.027027027027027,2025,7,29,Tuesday,1,3,2025-07-29 00:30:08,71.0269944207413,94.44255884788576,-15.0943274003986,13.317763018673428,3.990001678466797,60.58232613542794,-1906.177565020072,31.489667153904794,31.32650012969971,31.98404775347029,33.46825292281773,33.91282842970857,33.24514234408677,31.738111526911073,32.47900329101639,32.191999944051105,33.71811685718297,34.30896725991688,33.43480248474181,1.3791792621887815,1.0658630677694891,0.3133161944192923,32.58542202665078,21.42857142857143,31.211839990234377,30.630761862163183,1.120491862319703,3.514974158430617,78.87121270561566,4644000.0,826543.6987723511,0.2064394753327475,34.096666971842446,12174756.64408802,67.01098869756267,1018.2023534051384
FIHL,Fidelis Insurance,18.0,19.0,target raised by,In-Line,In-Line,2025-10-02 00:30:09,0.0,0.0,0.0,0.0,1.0,0.0555555555555555,2025,10,2,Thursday,3,4,2025-10-02 00:30:09,57.07450711972109,65.30062739261132,-48.780519007760816,0.2252196377433789,0.0399990081787109,58.76742922910682,-7734.691773642853,17.521200019696522,17.50300006866455,17.58447626204718,17.750709121010516,17.763129851111103,17.795347249959,17.489570965968234,17.22095009123269,17.58600012461344,17.77910372767995,17.49051745323498,17.73599437254786,0.2069016562775374,0.2011353008600911,0.0057663554174463,13.573207897587904,100.0,17.28543955932406,16.783513797886148,0.479707975045098,3.0103072295546425,60.06174721140972,1846500.0,532913.483085297,-0.1014433831587861,17.5766658782959,5131349.131709611,-3.814582970467935,1018.0073344944316
SWK,Stanley Black & Decker,86.0,86.0,target set by,Buy,Buy,2025-08-19 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,8,19,Tuesday,1,3,2025-08-19 00:30:05,64.30419857412546,85.12861504014226,-9.243687676849577,9.876007610585765,6.773468017578125,61.81403052384956,-1586.1107956657777,70.98957166857659,70.44012145996095,70.94837875366211,73.4944658383456,73.28823415140992,72.55501248838077,70.21221298304528,72.0838942100523,71.56705525716146,73.91849569388529,71.6590492080762,73.11034525668482,1.3359555976327329,0.69970445386151,0.6362511437712228,20.010048985048375,14.28571428571429,65.50827181238405,68.21467262916283,2.3135894471909375,3.087533860979324,52.33128061191658,-6216700.0,5406398.723011536,0.0968414631042345,75.24648258894179,3095329.9534861147,89.76173088481501,993.78401575775
ANRO,Alto Neuroscience,10.0,50.0,target raised by,Buy,Buy,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,40.0,4.0,2025,10,25,Saturday,5,4,2025-10-25 00:30:05,76.12977660471309,80.60307812299229,-17.08542190642722,95.03546560993688,5.360000133514404,39.1812322610004,-226.365909219583,7.498402402802256,6.877500033378601,7.995095282509214,10.255758545016828,10.624929413186738,9.565225808818562,7.771223014230927,8.998388105651156,8.39100006421407,10.4585150427094,10.887811384193297,9.981897535516303,1.6812773641901773,1.1567505319912506,0.5245268321989267,44.82207147811983,42.85714285714286,5.765705645060501,7.660522324624354,0.9976445321632518,11.248328863127664,93.132599720999,75852600.0,18627085.469480608,0.2091445173228631,11.289999961853027,4904146654.508402,20.44401948801528,1003.4123697698136
MEOH,Methanex,47.0,47.0,initiated by,Outperform,Outperform,2025-09-28 00:30:11,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,28,Sunday,6,3,2025-09-28 00:30:11,63.89720815282363,37.54048789407866,-47.60571280588775,1.7722977212547817,0.6923942565917969,47.35944326702288,-2065.832174345046,38.234580746894736,38.3776273727417,38.964320500691734,39.432081890684174,39.90438605533837,39.76366634330959,38.54654801302943,38.665022398450155,39.17650057474772,39.18199251886816,41.01440982907541,39.583520249168984,1.0839980322237963,1.2039370096239297,-0.1199389774001333,45.393616142874706,92.85714285714286,38.65699851989746,36.59066214758109,1.1810111192912718,3.253194951047615,46.904935572503696,1583300.0,-435505.8204658782,0.0478695867186034,39.40000025431315,15602798.89089984,22.645177947624532,991.6933500301138
AMGN,Amgen,261.0,272.0,target raised by,Underperform,Underperform,2025-09-28 00:30:11,-3.0,-3.0,0.0,0.0,11.0,0.0421455938697318,2025,9,28,Sunday,6,3,2025-09-28 00:30:11,41.89109009559522,23.409546156458813,-81.64655137817498,-1.2337651439567492,-3.410003662109375,54.57512507942645,-4676.020009834738,280.39732196041405,279.9815017700196,278.7061431884766,279.0779495701645,275.93929501892916,276.4005897736048,280.5263034875602,280.7106174126543,280.1766632080078,276.0090834097967,276.1760610388316,277.1922243786777,-2.9341857244077687,-2.7707354632211265,-0.1634502611866422,20.16972608472287,100.0,273.3975899003906,290.0586137811774,5.994655747140566,2.3174072872682774,59.59871888442875,5073700.0,14621997.598233026,0.1519352771687897,272.75,12107128.96301986,-316.4506697492662,1009.0164521074108
TMHC,Taylor Morrison Home,75.0,68.0,target lowered by,Outperform,Outperform,2025-10-24 00:30:05,2.0,2.0,0.0,0.0,-7.0,-0.0933333333333333,2025,10,24,Friday,4,4,2025-10-24 00:30:05,35.942287554393246,11.633332540095374,-89.98363250623098,-1.549756565682149,-0.9500007629394532,49.46751052472473,-1932.465159999697,63.00851044219799,63.36199989318848,62.231761678059904,60.77854941297918,60.184610614328065,60.99349149576197,62.68078302253086,63.19932963717508,61.85133336385091,61.00705279690071,58.7270829419713,60.944089813113784,-1.513025679658142,-1.346198841832943,-0.1668268378251991,22.372630679602768,92.85714285714286,65.11020095825195,65.91657762330645,1.8870659697053345,3.2147789764949732,32.15987126779027,-7043700.0,-3026861.437188084,-0.0618832775860946,60.90999984741211,97283.52502521873,-57.19275300604252,999.3353442954552
CRUS,Cirrus Logic,120.0,130.0,target raised by,Buy,Buy,2025-09-15 00:30:05,2.0,2.0,0.0,0.0,10.0,0.0833333333333333,2025,9,15,Monday,0,3,2025-09-15 00:30:05,59.07700393645201,71.83145971610966,-24.20812702763583,2.093002310666213,2.3899993896484375,53.48046713212257,-4454.47687335527,114.08669787119538,115.1080005645752,115.41066738310316,115.50461493521026,117.05146293580655,116.94341627314591,115.23064297083262,114.53425247419464,115.4600003560384,116.00235089216442,119.66103951073968,116.32301890219593,1.98546017315077,2.2060670052689337,-0.2206068321181638,13.890450392589486,78.57142857142857,109.87999725341795,108.53427685791954,3.1261692829483514,2.6624136185409166,57.61638051269948,2830500.0,2658147.1080017732,0.0954734748245787,117.07000223795572,-1567909.7426959134,-110.08224037264762,1015.6303793582672
BB,BlackBerry,5.0,5.0,reiterated by,Hold,Hold,2025-10-06 00:30:13,0.0,0.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4,2025-10-06 00:30:13,64.53651598367223,66.16717791010527,-24.10713848562922,9.090911061310528,0.4000000953674316,44.448256706072144,-836.1917382111152,4.437241743712364,4.348000025749206,4.550190513474601,4.950246359166645,4.88964055423311,4.756650805513716,4.519443286673923,4.704958315506254,4.773666699727376,4.722149146256104,5.056894349568342,4.879775827294519,0.2430513279320978,0.2160606422404885,0.0269906856916093,39.182950403494736,0.0,4.504845223291432,4.320099425130864,0.1949400060186135,4.699310647810335,65.26747005860774,8898200.0,76127161.29608203,0.3094345353755454,4.7033335367838545,603507155.8118262,0.0617894243760044,986.360725287848
ENVX,Enovix,20.0,22.0,target raised by,Buy,Buy,2025-08-05 00:30:06,2.0,2.0,0.0,0.0,2.0,0.1,2025,8,5,Tuesday,1,3,2025-08-05 00:30:06,40.72754840151898,16.51492777641745,-79.21091339132367,-23.281138327509687,-3.419999122619629,58.41227340228367,-929.9762182343223,12.941951290249488,13.98725004196167,13.51833338056292,12.301482003158302,12.534809747850556,13.451770843011287,13.88261455990341,12.864155316276513,13.516500027974445,11.73774091514876,13.368598119833049,12.69690935007483,0.1833393918703532,0.8433326874776687,-0.6599932956073155,42.3575072769026,85.71428571428572,13.608800182342527,14.63746837597852,1.150762259409716,10.780695348079272,39.40693887785274,89544400.0,32372223.93984484,-0.0455529254575069,11.330000241597494,620824005.4349276,-3.0109031946581872,1008.4221772960346
USPH,U.S. Physical Therapy,110.0,110.0,initiated by,Overweight,Overweight,2025-09-19 00:30:05,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,19,Friday,4,3,2025-09-19 00:30:05,42.62248084314431,11.52650918260878,-96.49529045184568,-8.360574595683957,-7.159996032714844,42.16132900744148,-2560.4142579229356,81.41543973009651,82.70000038146972,81.48142939976285,78.69142365723977,79.19242117676157,80.88580387723094,82.58202920874517,81.09607025031967,80.38733418782553,79.27535636897547,78.7946192740452,79.27467842472218,-0.6737210469447064,0.1132235338978567,-0.786944580842563,24.065349512198413,78.57142857142857,82.01312372676145,85.8121809701766,2.383655106181428,2.8895445817728858,34.298315964183466,18100.0,80701.97223103311,-0.1550505861717223,79.03666687011719,7376434.477311064,-488.6923796025862,986.0021807877326
PMNT,Perfect Moment,1.5,1.5,initiated by,Buy,Buy,2025-10-06 00:30:12,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,6,Monday,0,4,2025-10-06 00:30:12,67.28477371696822,63.636367741368126,0.0,14.285712547969574,0.0699999928474426,57.36872340496661,-1672.678651541913,0.4768079086939104,0.4787000015377999,0.4831761942023323,0.4728523009976782,0.4937288572973012,0.4987814607621392,0.4854734239144329,0.4685272435918359,0.4710666726032892,0.5057672533206115,0.472494627997384,0.4881219629243798,0.0156313204940537,0.0143678967016131,0.0012634237924405,34.015682432693204,78.57142857142857,0.4667394278667027,0.4220864728969269,0.0371672959139393,6.3739390597161965,49.2060575872402,313056200.0,-97495963.48905022,0.121162055807437,0.5400000015894572,29385145775.43086,0.0340472514627051,952.3352842746988
CABO,Cable One,210.0,120.0,target lowered by,Underweight,Underweight,2025-08-03 00:30:07,-2.0,-2.0,0.0,0.0,-90.0,-0.4285714285714285,2025,8,3,Sunday,6,3,2025-08-03 00:30:07,50.6795941920263,35.68895518121677,-54.01170454908293,6.410958975665478,8.240005493164062,32.486919473955055,-982.4608811656514,136.72684779485232,134.72150115966798,137.10281103224983,143.90067175002324,139.34554745605203,136.97982914106413,134.95288296127896,138.64969136484194,143.5493352254232,135.49605568703254,146.11126073466903,142.27637273833002,0.0973357781150525,0.0709921403571438,0.0263436377579087,15.50541773075732,14.28571428571429,129.9658126623765,153.8791970799103,8.195525676688115,6.3016085037385,49.17365202683269,-2794600.0,-528504.9880874801,-0.0637530899109104,136.80167134602866,-1098481.627663598,2559.150691785905,993.9684740106408
YETI,YETI,34.0,37.0,target raised by,Equal Weight,Equal Weight,2025-08-12 00:30:05,0.0,0.0,0.0,0.0,3.0,0.088235294117647,2025,8,12,Tuesday,1,3,2025-08-12 00:30:05,46.960446662413574,24.14161992947041,-65.12878182452599,-10.94698375780184,-4.150001525878906,36.15306683776792,-1299.4343409476248,34.893365905338904,36.03900012969971,35.58566678365072,33.68456232904871,34.339520992338095,35.259519701425795,35.889358356600525,34.3561761722619,35.332000223795575,33.48756417501181,35.480832584663354,34.29822803507468,0.0424973689070213,0.7536186917578456,-0.7111213228508242,32.157102365251625,78.57142857142857,36.57997961947839,37.57720558840016,1.6129618643586736,5.281347523522423,34.22799614766496,13063900.0,10689780.980517993,0.1380353671117098,33.13999938964844,18880605.526203524,-30.795518049577428,987.5197544670762
HNST,Honest,5.5,4.25,target lowered by,Equal Weight,Equal Weight,2025-08-17 00:30:04,0.0,0.0,0.0,0.0,-1.25,-0.2272727272727272,2025,8,17,Sunday,6,3,2025-08-17 00:30:04,33.536838357656876,25.55377084761147,-76.42857848381462,-14.508930638394482,-0.6500000953674316,35.107083783987235,-846.6871217845742,4.300780015703186,4.4175000309944155,4.2411190714154925,3.8338093576802823,3.878571016848352,4.012936931313131,4.2733515366375086,4.273552833236573,4.065000025431315,3.9352738756705374,3.82749440252129,3.8925308956300766,-0.2324558896175634,-0.1736258359818826,-0.0588300536356808,20.112415159226376,57.14285714285714,4.5460015066987545,4.681087831517637,0.2639152550874911,7.049836473122236,24.44080684516624,-41390000.0,-32510941.7765364,-0.2070592689135137,3.8599999745686855,-325860375.1360952,-0.3177141337393079,997.8542432365242
DIS,Walt Disney,125.0,125.0,reiterated by,Buy,Buy,2025-09-24 00:30:08,2.0,2.0,0.0,0.0,0.0,0.0,2025,9,24,Wednesday,2,3,2025-09-24 00:30:08,40.43391935019054,14.85071421644014,-76.87647496201467,-2.0381730647651186,-2.3600006103515625,33.006281786907785,-4711.584268890869,115.48894613973872,116.266499710083,115.27600024995353,113.09785347017888,113.4225210040598,114.02074976549828,115.5419404078051,115.10852752533768,114.74100062052408,113.36197012067176,114.64721514435249,113.457779794456,-1.2253421057826444,-0.8320944709092561,-0.3932476348733882,21.21124208119657,85.71428571428572,116.11524646700282,118.87737415924477,2.069836604100633,1.824352827965456,23.517280826926477,-156913500.0,20939187.940035716,0.1229803949904417,113.25999959309895,-109035363.84469382,-8.848444953393436,990.7203979957458
BCPC,Balchem,180.0,189.0,target raised by,Buy,Buy,2025-08-05 00:30:06,2.0,2.0,0.0,0.0,9.0,0.05,2025,8,5,Tuesday,1,3,2025-08-05 00:30:06,52.201692719451934,59.18462018597722,-27.14700421116224,2.624327547600625,4.0,54.14436525221337,-2784.266719762288,154.82243679184512,154.7409996032715,153.3068568638393,151.47924851586805,152.20406402568423,152.0577715581593,154.03841456806106,152.1949208774785,151.861333211263,154.50263241337626,151.28656503948596,151.86729907110816,-1.8953607541890565,-2.4947367572294232,0.599376003040367,25.37984814077505,57.14285714285714,147.12216857800294,158.1152813013535,3.5224744520752447,2.3625456657686352,48.09345418617471,-377500.0,-1112217.215994358,-0.0503473397853901,156.26666768391928,-366577.9984972614,-601.2017655798152,1000.8127506752244
STLD,Steel Dynamics,145.0,173.0,target raised by,Overweight,Overweight,2025-10-25 00:30:05,2.0,2.0,0.0,0.0,28.0,0.193103448275862,2025,10,25,Saturday,5,4,2025-10-25 00:30:05,62.496415242117926,64.23767161162287,-21.40537621278501,8.298521259827377,11.720001220703123,70.32245338646163,-3019.1486039690676,145.3196017230635,145.22549896240236,146.9559037708101,149.6171899532962,151.1759235338959,150.35457625346055,145.92430599177118,142.7106091108272,146.95833282470704,150.66945542562215,150.7998412015202,150.05548224654137,3.836870687103243,3.4618304661725197,0.3750402209307233,22.29740054972188,57.14285714285714,141.7738746873779,137.90823812803362,4.650730408393697,3.2562943861716063,61.06005890848138,6763900.0,2204581.7642781567,-0.0055149914218405,152.93333435058594,43647862.9473524,87.62754361919856,998.8064733372688
FIS,Fidelity National Information Services,75.0,72.0,target lowered by,Hold,Hold,2025-10-25 00:30:05,0.0,0.0,0.0,0.0,-3.0,-0.04,2025,10,25,Saturday,5,4,2025-10-25 00:30:05,52.46010411459938,60.8332856495973,-37.499973509035534,1.3758010036755035,0.9199981689453124,58.99022128624271,-5871.580303601512,67.2461810044538,67.18599929809571,67.38571319580079,67.4385637093416,67.90883084723885,67.24777520122906,67.14039613995901,67.65091381747554,67.23099848429362,67.64449349332838,68.69782432792961,67.42793178498508,0.0323814707409582,-0.1656872444527577,0.1980687151937159,16.683494696634536,57.14285714285714,65.6738488067627,64.50941777566864,1.3961356901762434,2.0124434001547207,49.85370640283632,-27398200.0,-39682274.57873648,0.0338183168940738,68.11666870117188,-155352666.7592077,3.552046536396922,993.4458164470888
NUE,Nucor,146.0,140.0,target lowered by,Equal Weight,Equal Weight,2025-09-19 00:30:05,0.0,0.0,0.0,0.0,-6.0,-0.0410958904109589,2025,9,19,Friday,4,3,2025-09-19 00:30:05,33.79589843579417,12.228566116019836,-96.30466789346876,-9.479823030485884,-13.903564453125,34.53712832225248,-2830.6043964776227,141.3936167724882,143.667977142334,141.4915252685547,138.10567711636097,137.41327318017278,139.87725941654696,141.5294425227472,140.07674925000845,140.87232411702473,136.53400779478565,137.93913992495433,138.11578662693876,-1.4682801252394313,-0.0631052451257461,-1.4051748801136852,19.7535859930213,100.0,141.63166828870052,145.69138858316555,3.977353203375258,3.128107216406429,24.89826062964148,-6504300.0,903802.8970711668,-0.2263003301617548,133.0268305575712,-6354685.607614068,-145.68963720610637,1007.6395675159775
APP,AppLovin,600.0,850.0,target raised by,Buy,Buy,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,250.0,0.4166666666666667,2025,10,2,Thursday,3,4,2025-10-02 00:30:09,72.38109603256731,75.0879129455591,-36.15876270816425,9.99485023250552,62.1199951171875,56.993406299039435,-145.97149482169448,625.1665652242905,622.7794952392578,653.637377639044,709.1646120660954,717.2087731148473,702.6840495044937,627.7103963190273,684.2152447988725,670.117989095052,691.4309804975614,736.6346504865085,704.9845968985002,58.362475649448584,56.3227194910461,2.039756158402483,53.686526973955125,0.0,634.9417254715624,618.3162995937236,29.018037791295633,4.6551059621854325,80.89661031791374,221151200.0,128028730.05609456,0.3728246750794489,689.6766764322916,1131904438.7539802,2426.468629441194,1015.7833738991856
TPB,Turning Point Brands,85.0,98.0,target raised by,Outperform,Outperform,2025-08-08 00:30:09,2.0,2.0,0.0,0.0,13.0,0.1529411764705882,2025,8,8,Friday,4,3,2025-08-08 00:30:09,80.88959799584043,94.16132907777244,-7.039792088300622,23.591785203200057,18.45642852783203,80.49357245710526,-1309.166375247649,82.89557353032399,81.57897682189943,84.02765175955636,88.43802085612242,90.98949611592568,88.04860913599495,82.18241449540386,87.47562786521094,83.87528737386069,91.8289146078703,91.50774199280823,89.20057048062628,4.282383404193581,2.60434606069484,1.6780373434987412,34.02652581408014,7.14285714285714,82.0715730857275,84.20162925873238,3.4443435958264965,4.1612099999169985,64.79978834323546,1982000.0,3296322.3071143623,0.3863398649770448,96.57061820699052,21030462.47858647,1456.013781666151,1013.9195397172105
CRL,Charles River Laboratories International,190.0,200.0,target raised by,Outperform,Outperform,2025-10-06 00:30:13,2.0,2.0,0.0,0.0,10.0,0.0526315789473684,2025,10,6,Monday,0,4,2025-10-06 00:30:13,66.03230739453114,87.70108221861119,-17.477815470006774,13.685098214387525,21.05999755859375,54.07155535701083,-1302.1595037705938,160.64330749312583,157.07550201416018,159.70185837518602,165.88192652648658,168.13527793678873,163.8630563988633,158.1839528474197,161.95686413949574,157.83200174967448,171.7301147521249,166.04771891106626,165.06648175555608,3.146866675952225,-0.0530748889268159,3.199941564879041,23.439606756104027,50.0,148.24363031689452,158.35935797342955,6.144702123504748,3.697823954332697,54.39934194367828,2524000.0,2952498.1156422975,-0.0684732992851456,176.4499969482422,22801537.059589893,1453.0370051592238,994.456383080295
EQH,Equitable,68.0,67.0,target lowered by,Overweight,Overweight,2025-08-19 00:30:05,2.0,2.0,0.0,0.0,-1.0,-0.0147058823529411,2025,8,19,Tuesday,1,3,2025-08-19 00:30:05,49.30987065670777,74.27183200027282,-33.737888685860206,3.0041208916729345,1.529998779296875,36.362962348074994,-2780.1896113081625,52.68049839420512,52.15101261138916,52.56613642374675,54.29056417489981,53.35781058225693,52.89825986288315,52.2648896215357,53.03708270504696,53.538667043050125,53.165907100632246,53.01720455807632,53.618336106352544,0.2610716538591191,0.0389922829168548,0.2220793709422643,21.701717010546997,35.71428571428571,49.92061944812121,49.63210382988142,1.4286049827083958,2.7321350457003586,60.402258173364565,7906400.0,-2159218.597714931,0.0759077969737326,52.72999954223633,10836312.49820181,-3.618081552853458,995.4964994301322
MCFT,MASTERCRAFT BOAT,17.0,23.0,target raised by,Neutral,Neutral,2025-08-29 00:30:06,0.0,0.0,0.0,0.0,6.0,0.3529411764705882,2025,8,29,Friday,4,3,2025-08-29 00:30:06,61.34663677029842,71.63271013849962,-39.393935015268426,9.208563302232823,1.8500003814697263,32.629686860923066,-1776.30497814891,20.81351270554213,20.51974992752075,20.96269038064139,21.89022581174776,21.88121450845246,21.563712731658075,21.325516652596008,20.885447138506496,21.168999926249185,21.86709142433998,21.69269398934072,21.75333414475243,0.6249379883155193,0.4458611160376588,0.1790768722778604,22.394432257813023,0.0,20.38168280526347,19.433743102512715,0.8796118258201664,4.700270853151123,58.83539138080248,736600.0,148779.94872507898,-0.0153377230989967,22.108333587646484,10354503.913357267,68.05440041331998,993.0085002341796
PHLT,Performant Healthcare,7.75,7.75,reiterated by,Buy,Hold,2025-08-05 00:30:05,2.0,0.0,-2.0,2.0,0.0,0.0,2025,8,5,Tuesday,1,3,2025-08-05 00:30:05,86.73845494017324,97.33028652203552,-2.745992876467307,108.19671330225162,3.9599997997283936,61.93046183579917,-301.023815208462,4.74268944422777,4.413500010967255,4.770619052932377,5.435179658080592,6.084488653549146,5.5622666924592234,7.227057347820511,6.344870539564417,4.380333352088928,6.660587773748468,5.6379687259036135,5.616406369428026,0.7184518504445467,0.2976941737281897,0.420757676716357,37.39318867963782,78.57142857142857,3.5430518810272216,5.914843517375802,0.4169353059501544,7.283301020441736,88.13354040488387,26193410.0,392156.7869442529,-0.0977205963276645,7.62666670481364,1947873789.051409,-5.187483942316547,1011.0640203374734
NTST,NETSTREIT,21.0,21.0,initiated by,Overweight,Overweight,2025-10-02 00:30:09,2.0,2.0,0.0,0.0,0.0,0.0,2025,10,2,Thursday,3,4,2025-10-02 00:30:09,57.70138850851779,58.99468616804142,-29.365140636660747,0.2179782416740596,0.0399990081787109,75.61639296916643,-6025.872561405593,18.087061793286125,18.09849977493286,18.07623786018009,17.931975764154867,18.073417657644335,18.083658250071178,18.095050532128543,17.986732374479285,17.913666280110675,18.20363100117576,17.9194043313754,17.997960375472626,0.0113269314406849,-0.0156592566663334,0.0269861881070184,15.82920351089969,57.14285714285714,17.736900615375287,18.64250143697694,0.3175744877785675,1.6082143914454412,53.17532838330247,5042800.0,-1484106.100039835,0.0243036754975612,18.31999969482422,14633065.358778546,0.4275797071885933,1006.3422190117144
